timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2017-12-20,48.1910,49.6700,47.6287,49.2600,49.2600,7158759,0.0000,1.0000
2017-12-19,44.7700,46.5400,44.6600,46.5200,46.5200,5960166,0.0000,1.0000
2017-12-18,42.7750,44.6900,42.7600,44.5700,44.5700,3149371,0.0000,1.0000
2017-12-15,42.8500,43.1400,42.2800,42.6100,42.6100,4516172,0.0000,1.0000
2017-12-14,42.0500,42.3750,41.9600,42.3500,42.3500,3683921,0.0000,1.0000
2017-12-13,42.4500,42.5700,41.7150,41.8600,41.8600,4146231,0.0000,1.0000
2017-12-12,42.3900,42.8800,42.1850,42.4000,42.4000,3421527,0.0000,1.0000
2017-12-11,41.5400,42.9800,41.5400,42.2400,42.2400,4053037,0.0000,1.0000
2017-12-08,41.0000,41.7700,40.9000,41.4000,41.4000,3696876,0.0000,1.0000
2017-12-07,41.1300,41.1900,40.2700,40.6000,40.6000,3423427,0.0000,1.0000
2017-12-06,40.8000,41.4900,40.3000,41.3100,41.3100,5437502,0.0000,1.0000
2017-12-05,41.3700,41.8600,40.9500,41.1800,41.1800,2852505,0.0000,1.0000
2017-12-04,41.8700,42.6000,41.5000,41.7900,41.7900,2709750,0.0000,1.0000
2017-12-01,41.8200,42.3000,40.5210,41.6400,41.6400,3750919,0.0000,1.0000
2017-11-30,41.5000,42.1600,41.1300,41.5100,41.5100,4407431,0.0000,1.0000
2017-11-29,42.1900,42.3200,40.8000,41.2400,41.2400,4938871,0.0000,1.0000
2017-11-28,41.8100,43.7500,41.2099,43.3000,43.3000,6890455,0.0000,1.0000
2017-11-27,42.1500,42.4200,41.4900,42.0400,42.0400,3091740,0.0000,1.0000
2017-11-24,42.8000,42.9000,42.0900,42.2100,42.2100,1306136,0.0000,1.0000
2017-11-22,41.8400,42.6800,41.7750,42.6400,42.6400,3252334,0.0000,1.0000
2017-11-21,42.7300,42.7300,40.2200,41.3900,41.3900,6257368,0.0000,1.0000
2017-11-20,42.2900,42.5500,41.7500,42.2100,42.2100,4844213,0.0000,1.0000
2017-11-17,42.0000,43.6000,42.0000,43.4000,43.4000,3569042,0.0000,1.0000
2017-11-16,42.6800,43.0800,42.0600,42.3000,42.3000,3351178,0.0000,1.0000
2017-11-15,41.2700,42.3700,40.7300,42.2100,42.2100,4726434,0.0000,1.0000
2017-11-14,42.9000,42.9000,40.6200,41.8700,41.8700,8095739,0.0000,1.0000
2017-11-13,42.7000,43.8700,42.5500,43.1300,43.1300,3162683,0.0000,1.0000
2017-11-10,42.9300,44.4600,42.7500,43.0100,43.0100,4441527,0.0000,1.0000
2017-11-09,44.7100,44.7100,43.1100,43.3300,43.3300,7661245,0.0000,1.0000
2017-11-08,46.7300,46.7700,45.3700,45.8900,45.8900,3348230,0.0000,1.0000
2017-11-07,47.1100,47.2040,46.5400,46.9700,46.9700,2163621,0.0000,1.0000
2017-11-06,47.2000,47.6800,46.5300,47.2900,47.2900,1725268,0.0000,1.0000
2017-11-03,47.2500,47.4300,46.7100,47.1200,47.1200,1837775,0.0000,1.0000
2017-11-02,47.6800,47.7670,47.0700,47.4600,47.4600,2057632,0.0000,1.0000
2017-11-01,48.9100,49.2700,47.4500,47.7000,47.7000,3174620,0.0000,1.0000
2017-10-31,47.1500,48.0700,46.3800,47.7800,47.7800,2717532,0.0000,1.0000
2017-10-30,47.7500,48.3800,47.3700,47.4200,47.4200,2068082,0.0000,1.0000
2017-10-27,47.8350,48.2500,47.0100,47.9100,47.9100,3854884,0.0000,1.0000
2017-10-26,49.5200,49.7300,48.5200,49.1500,49.1500,3463408,0.0000,1.0000
2017-10-25,49.7300,49.8800,48.5100,49.5200,49.5200,3108193,0.0000,1.0000
2017-10-24,48.1300,50.3100,48.0600,50.0800,50.0800,6692106,0.0000,1.0000
2017-10-23,48.0400,48.5600,47.8300,47.9300,47.9300,4019535,0.0000,1.0000
2017-10-20,47.1300,48.1300,47.0600,47.9300,47.9300,4204274,0.0000,1.0000
2017-10-19,46.5000,47.7400,46.0100,46.5400,46.5400,5876010,0.0000,1.0000
2017-10-18,47.3800,47.8400,46.5100,47.7500,47.7500,4606081,0.0000,1.0000
2017-10-17,48.6500,48.7200,47.4200,47.7700,47.7700,3955418,0.0000,1.0000
2017-10-16,48.0000,48.9300,47.4800,48.2400,48.2400,4674758,0.0000,1.0000
2017-10-13,48.3200,48.6300,47.6000,47.7100,47.7100,3275773,0.0000,1.0000
2017-10-12,46.9500,47.7700,46.8000,47.5300,47.5300,2847149,0.0000,1.0000
2017-10-11,46.7200,47.0000,46.2100,46.9400,46.9400,2727964,0.0000,1.0000
2017-10-10,47.2800,47.4500,46.5800,46.8900,46.8900,3578552,0.0000,1.0000
2017-10-09,47.6300,47.7200,46.5800,47.0700,47.0700,2235611,0.0000,1.0000
2017-10-06,47.8900,47.8900,47.3000,47.4900,47.4900,3963440,0.0000,1.0000
2017-10-05,48.0800,48.7290,47.6500,48.2500,48.2500,3191480,0.0000,1.0000
2017-10-04,48.2700,49.3000,47.7500,47.9100,47.9100,4124236,0.0000,1.0000
2017-10-03,47.9700,48.3300,47.4400,48.3100,48.3100,3305104,0.0000,1.0000
2017-10-02,46.4300,48.0300,46.4100,47.6500,47.6500,4037598,0.0000,1.0000
2017-09-29,46.4500,47.0000,45.9000,46.6200,46.6200,3822240,0.0000,1.0000
2017-09-28,45.0700,46.4600,44.8100,46.0800,46.0800,5281047,0.0000,1.0000
2017-09-27,45.2800,45.5600,44.4800,45.0700,45.0700,2391140,0.0000,1.0000
2017-09-26,45.1100,45.5200,44.7200,44.7400,44.7400,4539017,0.0000,1.0000
2017-09-25,45.3300,45.7000,44.6200,45.2900,45.2900,3071243,0.0000,1.0000
2017-09-22,45.3100,45.7800,44.6700,45.3800,45.3800,3089145,0.0000,1.0000
2017-09-21,47.1100,47.2500,45.9700,46.2500,46.2500,3687387,0.0000,1.0000
2017-09-20,46.9800,47.9500,46.5300,47.5000,47.5000,5852935,0.0000,1.0000
2017-09-19,45.2200,46.4400,44.8600,46.2000,46.2000,4854097,0.0000,1.0000
2017-09-18,44.8000,45.0900,44.6600,44.9100,44.9100,3224767,0.0000,1.0000
2017-09-15,44.7600,45.0900,44.2200,44.6500,44.6500,5385078,0.0000,1.0000
2017-09-14,44.4800,45.0000,43.7500,44.8000,44.8000,4449460,0.0000,1.0000
2017-09-13,44.6100,45.0700,44.3600,44.9100,44.9100,3351512,0.0000,1.0000
2017-09-12,44.5900,45.2000,44.3300,45.0000,45.0000,4826286,0.0000,1.0000
2017-09-11,43.2500,44.4900,43.1300,43.6000,43.6000,4173996,0.0000,1.0000
2017-09-08,44.3700,44.3700,42.2400,42.6100,42.6100,7296016,0.0000,1.0000
2017-09-07,44.1600,44.9000,44.0400,44.7300,44.7300,3326446,0.0000,1.0000
2017-09-06,44.4000,44.5000,43.3000,44.4300,44.4300,3419529,0.0000,1.0000
2017-09-05,45.0800,45.1200,43.7000,44.4200,44.4200,5222978,0.0000,1.0000
2017-09-01,44.2100,45.2200,44.1300,45.0400,45.0400,3374580,0.0000,1.0000
2017-08-31,43.6700,44.0000,43.1800,43.8800,43.8800,4088495,0.0000,1.0000
2017-08-30,43.2300,44.1000,42.9910,43.0900,43.0900,5502878,0.0000,1.0000
2017-08-29,41.6600,43.1800,41.3800,43.0000,43.0000,3890419,0.0000,1.0000
2017-08-28,41.4300,42.2600,41.0500,42.1700,42.1700,2678449,0.0000,1.0000
2017-08-25,41.6800,41.8000,40.8400,41.2100,41.2100,2729842,0.0000,1.0000
2017-08-24,40.8800,41.5500,40.5600,41.3400,41.3400,3103742,0.0000,1.0000
2017-08-23,39.5600,41.4400,39.4500,41.0600,41.0600,4820314,0.0000,1.0000
2017-08-22,38.7400,40.1300,38.7300,39.7700,39.7700,3867097,0.0000,1.0000
2017-08-21,38.1900,38.6600,38.0500,38.4700,38.4700,2331799,0.0000,1.0000
2017-08-18,37.8800,38.2100,37.3400,37.7600,37.7600,2028802,0.0000,1.0000
2017-08-17,39.0000,39.0000,37.7500,37.8000,37.8000,3272834,0.0000,1.0000
2017-08-16,37.9600,39.3300,37.9100,39.2300,39.2300,4295678,0.0000,1.0000
2017-08-15,37.3000,37.9800,37.1400,37.5000,37.5000,1826477,0.0000,1.0000
2017-08-14,38.1100,38.1580,37.1250,37.1900,37.1900,2129458,0.0000,1.0000
2017-08-11,37.2100,37.9100,36.9300,37.7800,37.7800,2936153,0.0000,1.0000
2017-08-10,38.1200,38.7800,37.7150,37.7800,37.7800,3515585,0.0000,1.0000
2017-08-09,39.2100,39.4500,38.4000,38.6200,38.6200,3692522,0.0000,1.0000
2017-08-08,38.5000,40.3620,38.3600,39.5800,39.5800,8674921,0.0000,1.0000
2017-08-07,38.0000,38.4700,37.6100,37.9900,37.9900,4914994,0.0000,1.0000
2017-08-04,37.3400,37.5000,36.7300,37.4200,37.4200,2285810,0.0000,1.0000
2017-08-03,37.2800,37.6000,36.9400,37.0900,37.0900,2884558,0.0000,1.0000
2017-08-02,36.2700,37.3300,36.2000,37.2800,37.2800,2962758,0.0000,1.0000
2017-08-01,36.4600,36.7400,35.9100,36.3800,36.3800,1918688,0.0000,1.0000
2017-07-31,35.9700,36.4400,35.6650,36.4000,36.4000,2137320,0.0000,1.0000
2017-07-28,36.1700,36.3200,35.5400,35.6400,35.6400,2851126,0.0000,1.0000
2017-07-27,36.8400,37.0700,36.0850,36.3600,36.3600,2044059,0.0000,1.0000
2017-07-26,37.4200,37.6100,36.5600,36.6300,36.6300,3390179,0.0000,1.0000
2017-07-25,37.0700,37.3800,36.8650,37.3000,37.3000,3403471,0.0000,1.0000
2017-07-24,36.5900,36.8800,36.5100,36.6900,36.6900,2244773,0.0000,1.0000
2017-07-21,36.5500,36.8590,36.5060,36.6200,36.6200,2449086,0.0000,1.0000
2017-07-20,35.9500,37.3100,35.9500,36.7200,36.7200,4745762,0.0000,1.0000
2017-07-19,36.6100,36.6200,36.0700,36.5000,36.5000,4431844,0.0000,1.0000
2017-07-18,36.4000,36.4800,35.8000,36.4300,36.4300,3049846,0.0000,1.0000
2017-07-17,36.4400,36.6900,36.2050,36.4000,36.4000,3453010,0.0000,1.0000
2017-07-14,36.2000,36.4400,35.9800,36.3200,36.3200,3966487,0.0000,1.0000
2017-07-13,35.4500,36.3800,35.4300,36.0100,36.0100,5277848,0.0000,1.0000
2017-07-12,35.2500,35.4700,34.4400,34.6000,34.6000,4134442,0.0000,1.0000
2017-07-11,34.2200,35.0800,33.9900,35.0000,35.0000,4244142,0.0000,1.0000
2017-07-10,33.9100,34.4500,33.6800,34.1400,34.1400,3036347,0.0000,1.0000
2017-07-07,34.0000,34.3700,33.2650,34.1900,34.1900,3772263,0.0000,1.0000
2017-07-06,33.6100,35.3800,33.6000,33.8900,33.8900,6220940,0.0000,1.0000
2017-07-05,34.1700,34.2550,33.5700,33.7700,33.7700,4006069,0.0000,1.0000
2017-07-03,32.9400,34.3000,32.9150,34.0200,34.0200,3112086,0.0000,1.0000
2017-06-30,33.1600,33.4500,32.5350,32.6500,32.6500,3014777,0.0000,1.0000
2017-06-29,33.1100,33.3400,32.6100,33.1800,33.1800,3730077,0.0000,1.0000
2017-06-28,32.1000,33.0000,31.9300,32.9500,32.9500,3764296,0.0000,1.0000
2017-06-27,31.6000,32.5000,31.4900,31.6300,31.6300,5463485,0.0000,1.0000
2017-06-26,31.1900,31.2950,30.6500,31.1800,31.1800,2935982,0.0000,1.0000
2017-06-23,30.1300,31.4300,29.7900,31.0900,31.0900,6287723,0.0000,1.0000
2017-06-22,29.8100,30.2500,29.6600,29.8000,29.8000,2906662,0.0000,1.0000
2017-06-21,30.5900,30.5900,29.6350,29.6900,29.6900,3485500,0.0000,1.0000
2017-06-20,30.6900,31.0950,30.4100,30.4500,30.4500,2566746,0.0000,1.0000
2017-06-19,30.3700,31.3000,30.1600,30.8900,30.8900,3909102,0.0000,1.0000
2017-06-16,30.8000,30.8630,29.5500,30.0000,30.0000,4741975,0.0000,1.0000
2017-06-15,31.1200,31.4500,30.6100,30.7400,30.7400,3224303,0.0000,1.0000
2017-06-14,32.5700,32.6800,31.2100,31.5400,31.5400,3714380,0.0000,1.0000
2017-06-13,31.9700,32.5480,31.5500,32.4800,32.4800,2995123,0.0000,1.0000
2017-06-12,32.8200,33.2100,31.7800,31.7800,31.7800,4709295,0.0000,1.0000
2017-06-09,33.6400,34.0000,32.8500,33.0100,33.0100,3063086,0.0000,1.0000
2017-06-08,32.6000,33.6500,32.5900,33.5000,33.5000,3274208,0.0000,1.0000
2017-06-07,33.1500,33.1700,32.4000,32.8200,32.8200,3329688,0.0000,1.0000
2017-06-06,33.1100,33.4900,32.7800,32.9400,32.9400,2295347,0.0000,1.0000
2017-06-05,32.6500,33.5800,32.6500,33.3200,33.3200,2604958,0.0000,1.0000
2017-06-02,32.3900,33.0000,32.3500,32.8600,32.8600,2633226,0.0000,1.0000
2017-06-01,32.8400,33.4500,32.4500,32.9400,32.9400,2372191,0.0000,1.0000
2017-05-31,32.8800,33.0500,31.7600,32.9400,32.9400,4491991,0.0000,1.0000
2017-05-30,33.0300,33.1600,32.5300,32.9900,32.9900,3215090,0.0000,1.0000
2017-05-26,32.8700,33.3600,32.8700,33.2700,33.2700,2369666,0.0000,1.0000
2017-05-25,33.6800,34.0900,33.0300,33.0900,33.0900,2321565,0.0000,1.0000
2017-05-24,33.2700,33.9200,33.0450,33.5100,33.5100,3338172,0.0000,1.0000
2017-05-23,32.9800,33.3600,32.5600,33.2600,33.2600,2949100,0.0000,1.0000
2017-05-22,32.6500,33.2000,32.4700,32.9600,32.9600,3402047,0.0000,1.0000
2017-05-19,32.1600,32.8800,32.1000,32.2900,32.2900,2606084,0.0000,1.0000
2017-05-18,31.4500,32.1700,31.1000,31.9200,31.9200,2394271,0.0000,1.0000
2017-05-17,31.8800,32.2200,31.5800,31.6300,31.6300,3707349,0.0000,1.0000
2017-05-16,32.1000,32.4000,31.7500,32.1600,32.1600,2993409,0.0000,1.0000
2017-05-15,32.1700,32.5000,31.9700,32.0300,32.0300,2383950,0.0000,1.0000
2017-05-12,31.0000,32.1300,30.9600,31.7900,31.7900,3379716,0.0000,1.0000
2017-05-11,31.2300,31.3100,30.4500,31.1600,31.1600,4109259,0.0000,1.0000
2017-05-10,30.9500,31.4600,30.7000,31.0800,31.0800,3486451,0.0000,1.0000
2017-05-09,31.2200,31.2400,30.4600,30.8200,30.8200,3413988,0.0000,1.0000
2017-05-08,31.3700,31.3700,30.6600,31.0200,31.0200,3780789,0.0000,1.0000
2017-05-05,31.3500,31.9600,31.0500,31.8200,31.8200,4031041,0.0000,1.0000
2017-05-04,31.2200,31.3600,30.4200,31.0400,31.0400,7900198,0.0000,1.0000
2017-05-03,32.9000,32.9000,31.5100,31.6900,31.6900,7328528,0.0000,1.0000
2017-05-02,33.3100,34.3300,33.3000,33.3300,33.3300,3882041,0.0000,1.0000
2017-05-01,33.9500,34.1300,32.9000,33.2800,33.2800,4984140,0.0000,1.0000
2017-04-28,34.8100,34.9450,33.6800,33.7300,33.7300,5238656,0.0000,1.0000
2017-04-27,35.7500,35.9000,34.1550,34.5200,34.5200,14763506,0.0000,1.0000
2017-04-26,36.0000,37.2000,35.8500,36.4500,36.4500,7369332,0.0000,1.0000
2017-04-25,34.2300,36.5500,34.2300,36.4900,36.4900,11075292,0.0000,1.0000
2017-04-24,32.2400,33.4400,32.1500,33.3100,33.3100,7907300,0.0000,1.0000
2017-04-21,32.2000,32.5500,31.6500,31.7000,31.7000,5043928,0.0000,1.0000
2017-04-20,31.8900,32.3000,31.4600,32.0400,32.0400,5429646,0.0000,1.0000
2017-04-19,32.1800,32.4400,31.2800,31.3000,31.3000,2465529,0.0000,1.0000
2017-04-18,30.7800,32.3700,30.4500,31.7600,31.7600,5018853,0.0000,1.0000
2017-04-17,31.1700,31.7900,30.9700,31.3100,31.3100,4099722,0.0000,1.0000
2017-04-13,32.1100,32.4700,30.9900,30.9900,30.9900,6143280,0.0000,1.0000
2017-04-12,33.8600,34.2900,32.0300,32.0500,32.0500,7603354,0.0000,1.0000
2017-04-11,33.5700,34.4600,33.1500,34.3900,34.3900,3142542,0.0000,1.0000
2017-04-10,33.6600,33.7800,33.2000,33.6600,33.6600,2575451,0.0000,1.0000
2017-04-07,33.2500,34.1300,33.1510,33.7300,33.7300,3673929,0.0000,1.0000
2017-04-06,33.8500,34.1600,33.1900,33.6500,33.6500,3627131,0.0000,1.0000
2017-04-05,34.7900,35.0900,33.7550,33.8500,33.8500,4016824,0.0000,1.0000
2017-04-04,34.0300,34.5000,33.8210,34.2300,34.2300,2297037,0.0000,1.0000
2017-04-03,34.6200,35.0000,33.5020,34.2200,34.2200,4204663,0.0000,1.0000
2017-03-31,34.0600,34.7400,33.6000,34.4000,34.4000,5188399,0.0000,1.0000
2017-03-30,33.1500,35.1400,32.9600,33.4900,33.4900,7122597,0.0000,1.0000
2017-03-29,32.9100,33.2900,32.7300,32.9100,32.9100,2611803,0.0000,1.0000
2017-03-28,32.5000,33.6370,32.4500,32.9200,32.9200,4039664,0.0000,1.0000
2017-03-27,31.7400,32.5700,31.2900,32.4700,32.4700,3654475,0.0000,1.0000
2017-03-24,33.6100,33.8600,32.3650,32.5600,32.5600,4110369,0.0000,1.0000
2017-03-23,33.4100,33.6900,33.1100,33.3100,33.3100,3071983,0.0000,1.0000
2017-03-22,33.3500,34.1500,33.0100,33.6900,33.6900,2878415,0.0000,1.0000
2017-03-21,34.9000,35.2500,33.1700,33.2200,33.2200,4540663,0.0000,1.0000
2017-03-20,34.9000,35.3600,34.1000,34.9000,34.9000,2688853,0.0000,1.0000
2017-03-17,35.5700,35.9800,34.9500,34.9700,34.9700,3827967,0.0000,1.0000
2017-03-16,35.6600,35.9900,34.9800,35.3800,35.3800,3644274,0.0000,1.0000
2017-03-15,34.4000,35.2900,33.9500,35.1400,35.1400,3753386,0.0000,1.0000
2017-03-14,34.4500,34.5800,33.7700,34.1900,34.1900,3113001,0.0000,1.0000
2017-03-13,35.2100,35.5200,34.5300,34.7000,34.7000,2491431,0.0000,1.0000
2017-03-10,35.9000,36.0000,34.2350,34.5300,34.5300,4052315,0.0000,1.0000
2017-03-09,36.0700,36.5500,34.8900,35.3600,35.3600,4826219,0.0000,1.0000
2017-03-08,35.9000,36.8200,35.9000,35.9900,35.9900,4485667,0.0000,1.0000
2017-03-07,36.8100,36.8900,35.7500,35.8000,35.8000,3753385,0.0000,1.0000
2017-03-06,36.8000,37.4800,35.8000,36.9300,36.9300,5764124,0.0000,1.0000
2017-03-03,36.0600,36.8900,35.7500,36.3800,36.3800,3238051,0.0000,1.0000
2017-03-02,37.6400,38.1700,35.8300,35.8500,35.8500,5098625,0.0000,1.0000
2017-03-01,35.9300,38.1500,35.8500,37.9900,37.9900,10564474,0.0000,1.0000
2017-02-28,34.7300,35.3300,34.4000,34.5900,34.5900,4034102,0.0000,1.0000
2017-02-27,34.5200,35.3800,34.1900,34.7800,34.7800,3898218,0.0000,1.0000
2017-02-24,33.8100,34.6400,33.3500,34.4800,34.4800,5763834,0.0000,1.0000
2017-02-23,36.8600,36.8800,34.2600,34.3200,34.3200,7139960,0.0000,1.0000
2017-02-22,36.4000,36.7100,36.2100,36.6000,36.6000,2587865,0.0000,1.0000
2017-02-21,36.3100,37.0100,36.2300,36.7100,36.7100,3393391,0.0000,1.0000
2017-02-17,36.2400,36.6100,35.7900,36.2100,36.2100,4516538,0.0000,1.0000
2017-02-16,37.8200,37.8300,36.3500,36.4600,36.4600,7040708,0.0000,1.0000
2017-02-15,38.2500,38.3000,37.7300,37.8700,37.8700,11488878,0.0000,1.0000
2017-02-14,38.5700,39.2500,38.1800,38.5600,38.5600,3754357,0.0000,1.0000
2017-02-13,38.7900,39.7800,38.4500,38.4800,38.4800,5366057,0.0000,1.0000
2017-02-10,37.9200,38.5400,37.5050,38.3000,38.3000,3629116,0.0000,1.0000
2017-02-09,37.4100,37.7500,36.9940,37.4200,37.4200,3392385,0.0000,1.0000
2017-02-08,37.9300,38.5000,37.1100,37.5400,37.5400,3119915,0.0000,1.0000
2017-02-07,38.0400,38.2500,37.3100,37.9700,37.9700,3269794,0.0000,1.0000
2017-02-06,36.9000,38.0000,36.8000,37.7500,37.7500,2833638,0.0000,1.0000
2017-02-03,37.8700,38.0500,36.8300,36.8600,36.8600,5243205,0.0000,1.0000
2017-02-02,36.7000,38.3700,36.6300,37.6800,37.6800,5049682,0.0000,1.0000
2017-02-01,36.5800,37.1900,36.2000,36.2600,36.2600,2905397,0.0000,1.0000
2017-01-31,36.7800,37.2300,36.0100,36.4500,36.4500,2690080,0.0000,1.0000
2017-01-30,36.4800,36.5900,35.7700,36.5500,36.5500,3002400,0.0000,1.0000
2017-01-27,36.3000,37.3900,36.2700,36.6700,36.6700,3617786,0.0000,1.0000
2017-01-26,36.2200,37.0699,35.5100,36.3000,36.3000,5735365,0.0000,1.0000
2017-01-25,38.5800,38.9400,36.3100,36.5300,36.5300,13583342,0.0000,1.0000
2017-01-24,37.1800,38.3800,37.1800,37.5000,37.5000,11911148,0.0000,1.0000
2017-01-23,35.9200,36.3950,35.4550,36.2900,36.2900,5244644,0.0000,1.0000
2017-01-20,35.4000,35.7400,34.9300,35.6600,35.6600,5330764,0.0000,1.0000
2017-01-19,34.2200,35.6300,34.1800,35.4200,35.4200,5050105,0.0000,1.0000
2017-01-18,32.9500,34.8300,32.6400,34.8100,34.8100,6417754,0.0000,1.0000
2017-01-17,32.9700,33.0400,32.5200,32.6400,32.6400,1382009,0.0000,1.0000
2017-01-13,32.8200,33.4300,32.5300,33.0100,33.0100,3026692,0.0000,1.0000
2017-01-12,33.0000,33.5000,32.5100,33.0400,33.0400,4519604,0.0000,1.0000
2017-01-11,31.0800,32.0000,31.0800,31.9700,31.9700,3068269,0.0000,1.0000
2017-01-10,29.8300,31.1000,29.7300,30.9800,30.9800,3824409,0.0000,1.0000
2017-01-09,30.8800,30.8800,29.2150,29.4800,29.4800,4199908,0.0000,1.0000
2017-01-06,30.6900,31.1000,30.3100,30.6800,30.6800,2086333,0.0000,1.0000
2017-01-05,30.1800,30.9300,30.1150,30.6500,30.6500,2444552,0.0000,1.0000
2017-01-04,29.0200,30.3000,29.0200,30.2600,30.2600,3339121,0.0000,1.0000
2017-01-03,28.6000,28.8700,28.1700,28.8300,28.8300,2746634,0.0000,1.0000
2016-12-30,28.9700,29.3779,28.0100,28.0800,28.0800,2685997,0.0000,1.0000
2016-12-29,29.4300,29.4400,28.6000,28.8900,28.8900,3224941,0.0000,1.0000
2016-12-28,29.7800,30.1700,29.3500,29.4300,29.4300,2751053,0.0000,1.0000
2016-12-27,29.5800,30.0400,29.4000,29.6500,29.6500,1708938,0.0000,1.0000
2016-12-23,29.7900,30.1300,29.3400,29.7100,29.7100,2887430,0.0000,1.0000
2016-12-22,30.2100,30.3500,29.5400,29.7500,29.7500,3766694,0.0000,1.0000
2016-12-21,30.1900,30.4300,30.0200,30.4300,30.4300,1811751,0.0000,1.0000
2016-12-20,29.9000,30.3300,29.7700,30.1600,30.1600,3826971,0.0000,1.0000
2016-12-19,28.8900,29.4900,28.7500,29.2900,29.2900,2569496,0.0000,1.0000
2016-12-16,29.6500,30.4200,29.1600,29.4000,29.4000,8131428,0.0000,1.0000
2016-12-15,30.1600,30.4400,29.6500,29.7900,29.7900,3753185,0.0000,1.0000
2016-12-14,30.1100,31.3200,30.0300,30.4500,30.4500,3176106,0.0000,1.0000
2016-12-13,31.4000,31.7300,30.0300,30.2400,30.2400,4215143,0.0000,1.0000
2016-12-12,32.1600,32.3500,30.8500,31.2400,31.2400,3416012,0.0000,1.0000
2016-12-09,31.3100,32.1100,31.0400,32.0500,32.0500,4344295,0.0000,1.0000
2016-12-08,31.2800,31.8400,30.8000,31.3100,31.3100,3064978,0.0000,1.0000
2016-12-07,31.3000,31.8900,30.7653,30.9000,30.9000,5778259,0.0000,1.0000
2016-12-06,30.7100,31.1900,30.2100,31.1500,31.1500,3248595,0.0000,1.0000
2016-12-05,29.0300,31.2768,28.8900,31.2200,31.2200,7034136,0.0000,1.0000
2016-12-02,28.8600,29.6250,28.7300,29.0400,29.0400,3870676,0.0000,1.0000
2016-12-01,28.8400,29.4200,28.6000,28.8800,28.8800,5006186,0.0000,1.0000
2016-11-30,30.0600,30.4400,28.8500,28.9700,28.9700,5131539,0.0000,1.0000
2016-11-29,30.0200,30.4999,29.7300,29.7300,29.7300,4927708,0.0000,1.0000
2016-11-28,31.4800,31.8000,30.7000,30.8600,30.8600,5121935,0.0000,1.0000
2016-11-25,31.2400,32.1900,31.1100,31.7000,31.7000,3109628,0.0000,1.0000
2016-11-23,31.0000,31.9300,30.0000,31.5100,31.5100,4112265,0.0000,1.0000
2016-11-22,31.1000,31.9100,30.5400,31.3400,31.3400,4182721,0.0000,1.0000
2016-11-21,30.8900,30.9800,29.5010,30.6900,30.6900,2986107,0.0000,1.0000
2016-11-18,31.7300,31.7700,30.1600,30.4200,30.4200,4421730,0.0000,1.0000
2016-11-17,31.3000,32.0200,30.7700,31.8500,31.8500,4693203,0.0000,1.0000
2016-11-16,29.6900,31.6900,29.6600,31.4200,31.4200,6150098,0.0000,1.0000
2016-11-15,28.9400,30.2300,28.8300,30.2100,30.2100,3668883,0.0000,1.0000
2016-11-14,29.5000,29.9400,28.6100,29.6200,29.6200,5156737,0.0000,1.0000
2016-11-11,29.1800,29.9900,27.6300,29.3000,29.3000,5337239,0.0000,1.0000
2016-11-10,29.0800,29.7000,28.3000,29.1000,29.1000,8189887,0.0000,1.0000
2016-11-09,26.8300,29.1400,26.0000,28.7200,28.7200,10675856,0.0000,1.0000
2016-11-08,24.3000,26.5900,24.3000,26.4000,26.4000,6469979,0.0900,1.0000
2016-11-07,25.5400,26.4100,24.8900,25.0800,24.9948,8377025,0.0000,1.0000
2016-11-04,23.8200,25.5000,23.5600,25.2000,25.1144,6878500,0.0000,1.0000
2016-11-03,22.9600,24.3493,22.9400,24.1500,24.0680,8083097,0.0000,1.0000
2016-11-02,22.6700,23.2650,22.6358,22.9100,22.8322,10755328,0.0000,1.0000
2016-11-01,22.1000,23.5500,21.7800,23.0000,22.9219,32216510,0.0000,1.0000
